imp_id,imp_campaign_id_sampled_from,user_id,campaign_id,campaign_value_per_conv,expected_value,bid,market_price,win,pconv,utility,budget_remaining,eligible_campaigns,chosen_score
139,42993,1,47086,500.0,500.0,450.0,475.44617045252585,False,1.0,0.0,551.592690675139,64,500.0
140,44584,38,47086,500.0,500.0,450.0,412.44569999301945,True,1.0,87.55430000698055,139.14699068211957,64,500.0
141,42844,84,47086,500.0,500.0,450.0,448.7992497754345,True,1.0,51.200750224565525,-309.6522590933149,64,500.0
142,42582,56,47170,500.0,500.0,450.0,449.16362949190693,True,1.0,50.83637050809307,550.8363705080931,63,500.0
143,17562,87,47170,500.0,500.0,450.0,489.4043809477485,False,1.0,0.0,550.8363705080931,63,500.0
144,43015,91,47170,500.0,500.0,450.0,456.4555247138468,False,1.0,0.0,550.8363705080931,63,500.0
145,45363,58,47170,500.0,500.0,450.0,447.6140460951259,True,1.0,52.3859539048741,103.22232441296717,63,500.0
146,44424,3,47170,500.0,500.0,450.0,429.02780967827044,True,1.0,70.97219032172956,-325.8054852653033,63,500.0
147,13505,19,47191,500.0,500.0,450.0,434.8412097608297,True,1.0,65.15879023917029,565.1587902391702,62,500.0
148,44729,19,47191,500.0,500.0,450.0,451.8605162224384,False,1.0,0.0,565.1587902391702,62,500.0
149,45460,26,47191,500.0,500.0,450.0,444.50203142745426,True,1.0,55.497968572545744,120.65675881171597,62,500.0
150,8334,86,47191,500.0,500.0,450.0,406.94508718922975,True,1.0,93.05491281077025,-286.2883283775138,62,500.0
151,42593,84,47193,500.0,500.0,450.0,479.36627317749225,False,1.0,0.0,1000.0,61,500.0
152,44806,7,47193,500.0,500.0,450.0,485.6544694655791,False,1.0,0.0,1000.0,61,500.0
153,45461,26,47193,500.0,500.0,450.0,417.622418009875,True,1.0,82.37758199012501,582.377581990125,61,500.0
154,47548,97,47193,500.0,500.0,450.0,454.8632529185145,False,1.0,0.0,582.377581990125,61,500.0
155,43423,52,47193,500.0,500.0,450.0,414.77181670218994,True,1.0,85.22818329781006,167.60576528793507,61,500.0
156,47589,34,47193,500.0,500.0,450.0,465.50160837358305,False,1.0,0.0,167.60576528793507,61,500.0
157,42593,18,47193,500.0,500.0,450.0,430.31104054551076,True,1.0,69.68895945448924,-262.7052752575757,61,500.0
158,44584,72,47205,500.0,500.0,450.0,464.34803712227125,False,1.0,0.0,1000.0,60,500.0
159,40582,8,47205,500.0,500.0,450.0,470.42951528581943,False,1.0,0.0,1000.0,60,500.0
160,43249,33,47205,500.0,500.0,450.0,474.17827427258914,False,1.0,0.0,1000.0,60,500.0
161,43015,5,47205,500.0,500.0,450.0,414.6966851360307,True,1.0,85.30331486396932,585.3033148639693,60,500.0
162,40582,48,47205,500.0,500.0,450.0,487.4410660623847,False,1.0,0.0,585.3033148639693,60,500.0
163,14546,27,47205,500.0,500.0,450.0,425.71925918053927,True,1.0,74.28074081946073,159.58405568343,60,500.0
164,43633,5,47205,500.0,500.0,450.0,408.3671300558562,True,1.0,91.6328699441438,-248.7830743724262,60,500.0
165,47548,35,47242,500.0,500.0,450.0,454.93672224523345,False,1.0,0.0,1000.0,59,500.0
166,13505,40,47242,500.0,500.0,450.0,438.3830055476195,True,1.0,61.61699445238048,561.6169944523805,59,500.0
167,44165,16,47242,500.0,500.0,450.0,479.68107688191725,False,1.0,0.0,561.6169944523805,59,500.0
168,47362,53,47242,500.0,500.0,450.0,477.7426324857872,False,1.0,0.0,561.6169944523805,59,500.0
169,42540,69,47242,500.0,500.0,450.0,433.54250035404436,True,1.0,66.45749964595564,128.07449409833612,59,500.0
170,14108,7,47242,500.0,500.0,450.0,490.76094555627714,False,1.0,0.0,128.07449409833612,59,500.0
171,13411,7,47242,500.0,500.0,450.0,431.1826054326107,True,1.0,68.81739456738927,-303.1081113342746,59,500.0
172,13505,28,47245,500.0,500.0,450.0,451.35514163085435,False,1.0,0.0,1000.0,58,500.0
173,42540,54,47245,500.0,500.0,450.0,428.0368581510843,True,1.0,71.96314184891571,571.9631418489157,58,500.0
174,42993,62,47245,500.0,500.0,450.0,489.24392130440674,False,1.0,0.0,571.9631418489157,58,500.0
175,13505,98,47245,500.0,500.0,450.0,419.81470358238164,True,1.0,80.18529641761836,152.14843826653407,58,500.0
176,47589,65,47245,500.0,500.0,450.0,409.0419557453096,True,1.0,90.95804425469038,-256.89351747877555,58,500.0
177,47381,3,47259,500.0,500.0,450.0,444.15873540027343,True,1.0,55.84126459972657,555.8412645997266,57,500.0
178,45785,51,47259,500.0,500.0,450.0,494.31380076502535,False,1.0,0.0,555.8412645997266,57,500.0
179,13505,58,47259,500.0,500.0,450.0,485.2509539629423,False,1.0,0.0,555.8412645997266,57,500.0
180,44656,46,47259,500.0,500.0,450.0,472.37472175112543,False,1.0,0.0,555.8412645997266,57,500.0
181,42569,36,47259,500.0,500.0,450.0,485.1713241790673,False,1.0,0.0,555.8412645997266,57,500.0
182,19442,57,47259,500.0,500.0,450.0,485.4101975728077,False,1.0,0.0,555.8412645997266,57,500.0
183,8334,78,47259,500.0,500.0,450.0,451.6972524347804,False,1.0,0.0,555.8412645997266,57,500.0
184,43633,2,47259,500.0,500.0,450.0,433.4336146647714,True,1.0,66.56638533522857,122.4076499349552,57,500.0
185,13505,44,47259,500.0,500.0,450.0,474.481118889989,False,1.0,0.0,122.4076499349552,57,500.0
186,47259,33,47259,500.0,500.0,450.0,464.54951368509853,False,1.0,0.0,122.4076499349552,57,500.0
